game_id,run_id,timestamp,language,n_rounds_known,max_rounds,played_rounds,agent1_name,agent1_llm,agent1_personality,agent1_noise_rate,agent1_total_score,agent1_cooperation_rate,agent1_defection_rate,agent1_flipped_count,agent1_flipped_rounds,agent1_strategies,agent1_intended_strategies,agent2_name,agent2_llm,agent2_personality,agent2_noise_rate,agent2_total_score,agent2_cooperation_rate,agent2_defection_rate,agent2_flipped_count,agent2_flipped_rounds,agent2_strategies,agent2_intended_strategies,time_checker_accuracy,rule_checker_accuracy,aggregation_checker_accuracy,llm_name,noise_level,original_game_id
Mistral-7B-Instruct-v0.3__noise00__game_33,34,2026-02-12T08:35:17.143131,en,True,30,30,agent1,VLLMMistral7B,cooperative,0.0,298,0.9667,0.0333,0,,"C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,selfish,0.0,8,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0,Mistral-7B-Instruct-v0.3,0,game_33
Mistral-7B-Instruct-v0.3__noise00__game_34,35,2026-02-12T08:35:25.226442,en,True,30,30,agent1,VLLMMistral7B,selfish,0.0,8,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMMistral7B,cooperative,0.0,298,0.9667,0.0333,0,,"C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.9737,0.5714,0.1944,Mistral-7B-Instruct-v0.3,0,game_34
Mistral-7B-Instruct-v0.3__noise00__game_35,36,2026-02-12T08:35:26.248613,en,True,30,30,agent1,VLLMMistral7B,selfish,0.0,242,0.0333,0.9667,0,,"D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMMistral7B,selfish,0.0,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",0.9737,0.6905,0.1944,Mistral-7B-Instruct-v0.3,0,game_35
Mistral-7B-Instruct-v0.3__noise00__game_36,37,2026-02-12T08:36:38.694796,en,True,30,30,agent1,VLLMMistral7B,cooperative,0.0,82,0.9667,0.0333,0,,"C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,cooperative,0.0,62,0.9,0.1,0,,"C,C,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.9737,0.8571,0.0556,Mistral-7B-Instruct-v0.3,0,game_36
Mistral-7B-Instruct-v0.3__noise00__game_37,38,2026-02-12T08:36:41.983773,en,True,30,30,agent1,VLLMMistral7B,cooperative,0.0,244,0.0667,0.9333,0,,"C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMMistral7B,selfish,0.0,224,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",0.9868,0.6905,0.1667,Mistral-7B-Instruct-v0.3,0,game_37
Mistral-7B-Instruct-v0.3__noise00__game_39,40,2026-02-12T08:36:48.128858,en,True,30,30,agent1,VLLMMistral7B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMMistral7B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",0.9737,0.7381,0.4444,Mistral-7B-Instruct-v0.3,0,game_39
Mistral-7B-Instruct-v0.3__noise00__game_38,39,2026-02-12T08:36:52.527905,en,True,30,30,agent1,VLLMMistral7B,selfish,0.0,64,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMMistral7B,cooperative,0.0,284,0.7333,0.2667,0,,"C,D,D,D,D,D,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,D","C,D,D,D,D,D,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,D",0.9737,0.5714,0.3333,Mistral-7B-Instruct-v0.3,0,game_38
Mistral-7B-Instruct-v0.3__noise00__game_41,42,2026-02-12T08:38:07.842426,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.4167,Mistral-7B-Instruct-v0.3,0,game_41
Mistral-7B-Instruct-v0.3__noise00__game_40,41,2026-02-12T08:38:11.097198,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8333,0.3889,Mistral-7B-Instruct-v0.3,0,game_40
Mistral-7B-Instruct-v0.3__noise00__game_42,43,2026-02-12T08:38:18.832081,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.9868,0.7143,0.3333,Mistral-7B-Instruct-v0.3,0,game_42
Mistral-7B-Instruct-v0.3__noise00__game_43,44,2026-02-12T08:38:20.782472,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.7143,0.6389,Mistral-7B-Instruct-v0.3,0,game_43
Mistral-7B-Instruct-v0.3__noise00__game_44,45,2026-02-12T08:39:42.282581,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8571,0.4444,Mistral-7B-Instruct-v0.3,0,game_44
Mistral-7B-Instruct-v0.3__noise00__game_45,46,2026-02-12T08:39:43.445518,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2778,Mistral-7B-Instruct-v0.3,0,game_45
Mistral-7B-Instruct-v0.3__noise00__game_46,47,2026-02-12T08:39:45.658359,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,298,0.9667,0.0333,0,,"C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.9868,0.7143,0.1667,Mistral-7B-Instruct-v0.3,0,game_46
Mistral-7B-Instruct-v0.3__noise00__game_47,48,2026-02-12T08:39:47.816382,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.7143,0.5833,Mistral-7B-Instruct-v0.3,0,game_47
Mistral-7B-Instruct-v0.3__noise00__game_49,50,2026-02-12T08:41:12.172998,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.3333,Mistral-7B-Instruct-v0.3,0,game_49
Mistral-7B-Instruct-v0.3__noise00__game_48,49,2026-02-12T08:41:14.292054,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8333,0.4444,Mistral-7B-Instruct-v0.3,0,game_48
Mistral-7B-Instruct-v0.3__noise00__game_51,52,2026-02-12T08:41:15.453093,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9605,0.7143,0.5556,Mistral-7B-Instruct-v0.3,0,game_51
Mistral-7B-Instruct-v0.3__noise00__game_50,51,2026-02-12T08:41:22.908483,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.7143,0.3056,Mistral-7B-Instruct-v0.3,0,game_50
Mistral-7B-Instruct-v0.3__noise00__game_53,54,2026-02-12T08:42:40.533092,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.3611,Mistral-7B-Instruct-v0.3,0,game_53
Mistral-7B-Instruct-v0.3__noise00__game_52,53,2026-02-12T08:42:40.679555,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8095,0.3889,Mistral-7B-Instruct-v0.3,0,game_52
Mistral-7B-Instruct-v0.3__noise00__game_54,55,2026-02-12T08:42:47.442624,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,298,0.9667,0.0333,0,,"C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.7143,0.1667,Mistral-7B-Instruct-v0.3,0,game_54
Mistral-7B-Instruct-v0.3__noise00__game_55,56,2026-02-12T08:42:58.530869,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.7143,0.5278,Mistral-7B-Instruct-v0.3,0,game_55
Mistral-7B-Instruct-v0.3__noise00__game_56,57,2026-02-12T08:44:02.780490,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8333,0.4167,Mistral-7B-Instruct-v0.3,0,game_56
Mistral-7B-Instruct-v0.3__noise00__game_57,58,2026-02-12T08:44:05.944743,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,296,0.9333,0.0667,0,,"C,C,C,C,C,C,C,C,T,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,T,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,16,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.9762,0.1111,Mistral-7B-Instruct-v0.3,0,game_57
Mistral-7B-Instruct-v0.3__noise00__game_58,59,2026-02-12T08:44:12.651135,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,298,0.9667,0.0333,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.7143,0.2222,Mistral-7B-Instruct-v0.3,0,game_58
Mistral-7B-Instruct-v0.3__noise00__game_59,60,2026-02-12T08:44:20.312223,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.7143,0.6389,Mistral-7B-Instruct-v0.3,0,game_59
Mistral-7B-Instruct-v0.3__noise00__game_60,61,2026-02-12T08:45:35.887897,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,66,0.9667,0.0333,0,,"T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,66,0.9667,0.0333,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8571,0.0556,Mistral-7B-Instruct-v0.3,0,game_60
Mistral-7B-Instruct-v0.3__noise00__game_61,62,2026-02-12T08:45:38.551223,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.3056,Mistral-7B-Instruct-v0.3,0,game_61
Mistral-7B-Instruct-v0.3__noise00__game_62,63,2026-02-12T08:45:41.543091,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,298,0.9667,0.0333,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,T,C,C,C,C,C,C,C,C,C,C,C,C,C",0.9605,0.7143,0.1667,Mistral-7B-Instruct-v0.3,0,game_62
Mistral-7B-Instruct-v0.3__noise00__game_63,64,2026-02-12T08:45:44.658284,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9605,0.7143,0.5833,Mistral-7B-Instruct-v0.3,0,game_63
Mistral-7B-Instruct-v0.3__noise00__game_64,65,2026-02-12T08:46:59.820259,fr,True,30,30,agent1,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMMistral7B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.8571,0.3889,Mistral-7B-Instruct-v0.3,0,game_64
Mistral-7B-Instruct-v0.3__noise00__game_66,67,2026-02-12T08:47:06.103782,fr,True,30,30,agent1,VLLMMistral7B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMMistral7B,coopératif,0.0,298,0.9667,0.0333,0,,"C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.7143,0.1667,Mistral-7B-Instruct-v0.3,0,game_66
